media,article_url,publish_date,client_name,caption_raw,classification,company,dept_title,name
ECzine,https://markezine.jp/article/detail/73894,,,Shopify Japan株式会社 アカウントエグゼクティブ 外山児雄氏,regex_ok,Shopify Japan株式会社,アカウントエグゼクティブ,外山児雄
ECzine,https://markezine.jp/article/detail/73911,,,株式会社Shirofune 代表取締役 菊池満長氏,regex_ok,株式会社Shirofune,代表取締役,菊池満長
ECzine,https://markezine.jp/article/detail/73900,,,Braze株式会社 カスタマーサービス本部 カスタマーサクセスマネージャー 紺野賢氏,regex_ok,Braze株式会社,カスタマーサービス本部 カスタマーサクセスマネージャー,紺野賢
ECzine,https://markezine.jp/article/detail/73915,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/73916,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/73935,,,株式会社ビービット ソフトウェア事業本部 マーケティングソリューション セールス＆マーケティングマネジャー 生田啓氏,regex_ok,株式会社ビービット ソフトウェア事業本部,マーケティングソリューション セールス＆マーケティングマネジャー,生田啓
ECzine,https://markezine.jp/article/detail/73934,,,株式会社ユナイテッドアローズ OMO本部 デジタルマーケティング部 CRM課 課長 池田沙貴子氏,regex_ok,株式会社ユナイテッドアローズ,OMO本部 デジタルマーケティング部 CRM課 課長,池田沙貴子
ECzine,https://markezine.jp/article/detail/73936,,,株式会社ベイシア マーケティング本部 e-コマース部部長 戸枝智存氏,regex_ok,株式会社ベイシア,マーケティング本部 e-コマース部部長,戸枝智存
ECzine,https://markezine.jp/article/detail/73937,,,Yuwai株式会社 代表取締役 田中広樹氏,regex_ok,Yuwai株式会社,代表取締役,田中広樹
ECzine,https://markezine.jp/article/detail/73940,,,株式会社中川政七商店 経営企画室 さんち商店街 ディレクター 中武直美氏,regex_ok,株式会社中川政七商店,経営企画室 さんち商店街 ディレクター,中武直美
ECzine,https://markezine.jp/article/detail/73940,,,株式会社中川政七商店 コミュニケーションデザイン室 MONJU プロジェクトマネージャー 中田勇樹氏,regex_ok,株式会社中川政七商店,コミュニケーションデザイン室 MONJU プロジェクトマネージャー,中田勇樹
ECzine,https://markezine.jp/article/detail/73943,,,株式会社良品計画 循環推進部 二次流通課 戸村幸太氏,regex_ok,株式会社良品計画,循環推進部 二次流通課,戸村幸太
ECzine,https://markezine.jp/article/detail/73941,,,株式会社ファンケル グループIT本部 情報システム部 部長 長谷川敬晃氏,regex_ok,株式会社ファンケル,グループIT本部 情報システム部 部長,長谷川敬晃
ECzine,https://markezine.jp/article/detail/73942,,,株式会社三越伊勢丹 オンラインストアグループ デジタルベース運営部 計画 マネージャー 石井健二氏,regex_ok,株式会社三越伊勢丹,オンラインストアグループ デジタルベース運営部 計画 マネージャー,石井健二
ECzine,https://markezine.jp/article/detail/73944,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/73946,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/73948,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/73953,,,株式会社ニューステクノロジー McGuffin 編集長 安藤啓太氏,regex_ok,株式会社ニューステクノロジー,McGuffin,編集長 安藤啓太
ECzine,https://markezine.jp/article/detail/73954,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/73955,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/73958,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74039,,,（写真左から）日本オムニチャネル協会 理事 逸見光次郎氏,regex_ok,日本オムニチャネル協会,理事,逸見光次郎
ECzine,https://markezine.jp/article/detail/74039,,,株式会社IBAカンパニー 代表取締役／DCM株式会社 社外取締役 射場瞬氏,regex_ok,株式会社IBAカンパニー,代表取締役／DCM株式会社 社外取締役,射場瞬
ECzine,https://markezine.jp/article/detail/74039,,,一般社団法人リテールAI研究会 理事／今村商事株式会社 シニア バイス プレジデント 兼 営業本部 統括本部長 林拓人氏,regex_ok,一般社団法人リテールAI研究会 理事／今村商事株式会社,シニア バイス プレジデント 兼 営業本部 統括本部長,林拓人
ECzine,https://markezine.jp/article/detail/74012,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74044,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/73999,,,株式会社デリシア デリバリー・FS事業部 ネットスーパー事業課 担当課長 宮下竜矢氏,regex_ok,株式会社デリシア,デリバリー・FS事業部 ネットスーパー事業課 担当課長,宮下竜矢
ECzine,https://markezine.jp/article/detail/74047,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74048,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74066,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74075,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74049,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74069,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74088,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74079,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74080,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74081,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74102,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74109,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74120,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74127,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74128,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74129,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74130,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74207,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74159,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74167,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74195,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74211,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74210,,,（写真左）有限会社九南サービス 代表取締役兼キャプテン 田中耕太郎氏,regex_ok,有限会社九南サービス,代表取締役兼キャプテン,田中耕太郎
ECzine,https://markezine.jp/article/detail/74210,,,（写真右）有限会社九南サービス 社長補佐 佐々木義和氏,regex_ok,有限会社九南サービス,,社長補佐 佐々木義和
ECzine,https://markezine.jp/article/detail/74221,,,株式会社日吉屋 代表取締役 西堀耕太郎氏,regex_ok,株式会社日吉屋,代表取締役,西堀耕太郎
ECzine,https://markezine.jp/article/detail/74222,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74223,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74224,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74244,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74253,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74267,,,株式会社ニューバランスジャパン マーケティング部 ディレクター 鈴木健氏,regex_ok,株式会社ニューバランスジャパン,マーケティング部 ディレクター,鈴木健
ECzine,https://markezine.jp/article/detail/74275,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74282,,,Adobe Inc. 会長兼CEO Shantanu Narayen氏,needs_ai,,,
ECzine,https://markezine.jp/article/detail/74276,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74281,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74294,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74293,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74296,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74299,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74340,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74342,,,株式会社電通デジタル データ＆AI部門 部門長補佐 山田健氏,regex_ok,株式会社電通デジタル,データ＆AI部門 部門長補佐,山田健
ECzine,https://markezine.jp/article/detail/74343,,,株式会社オーリーズ コマースDiv マネージャー 中野亮氏,regex_ok,株式会社オーリーズ,コマースDiv マネージャー,中野亮
ECzine,https://markezine.jp/article/detail/74348,,,株式会社アダストリア 「LEAD PROJECT」 プロジェクトリーダー 村岡秀紀氏,regex_ok,株式会社アダストリア,「LEAD PROJECT」 プロジェクトリーダー,村岡秀紀
ECzine,https://markezine.jp/article/detail/74346,,,Narvar Japan株式会社 バイスプレジデント 兼 執行役員社長 白石肇氏,regex_ok,Narvar Japan株式会社,バイスプレジデント 兼 執行役員社長,白石肇
ECzine,https://markezine.jp/article/detail/74347,,,ZETA株式会社 代表取締役社長 山崎徳之氏,regex_ok,ZETA株式会社,代表取締役社長,山崎徳之
ECzine,https://markezine.jp/article/detail/74349,,,味の素株式会社 コーポレート本部 R＆B企画部 アクセラレーショングループ マネージャー 羽藤耕一郎氏,regex_ok,味の素株式会社,コーポレート本部 R＆B企画部 アクセラレーショングループ マネージャー,羽藤耕一郎
ECzine,https://markezine.jp/article/detail/74383,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74384,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74381,,,株式会社Super Normal 代表取締役 奥谷孝司氏,regex_ok,株式会社Super,Normal 代表取締役,奥谷孝司
ECzine,https://markezine.jp/article/detail/74388,,,株式会社ハルメク 店舗事業部長 勝谷進氏,regex_ok,株式会社ハルメク,店舗事業部長,勝谷進
ECzine,https://markezine.jp/article/detail/74391,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74389,,,株式会社ウツワ 代表取締役 ハヤカワ五味氏,regex_ok,株式会社ウツワ,代表取締役 ハヤカワ,五味
ECzine,https://markezine.jp/article/detail/74398,,,株式会社ミスミグループ本社 専務取締役 CIO 清水新氏,regex_ok,株式会社ミスミグループ本社,専務取締役 CIO,清水新
ECzine,https://markezine.jp/article/detail/74392,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74413,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74429,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74417,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74432,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74431,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74442,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74488,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74455,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74454,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74459,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74491,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74527,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10007,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74528,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74529,,,,no_caption,,,
ECzine,https://markezine.jp/article/detail/74534,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10020,,,株式会社グラグリッド 代表取締役／ビジョンデザイナー 三澤直加氏,regex_ok,株式会社グラグリッド,代表取締役／ビジョンデザイナー,三澤直加
Biz/Zine,https://bizzine.jp/article/detail/10021,,,株式会社グラグリッド 代表取締役／ビジョンデザイナー 三澤直加氏,regex_ok,株式会社グラグリッド,代表取締役／ビジョンデザイナー,三澤直加
Biz/Zine,https://bizzine.jp/article/detail/10030,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10031,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10032,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10033,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10034,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10035,,,京都大学経営管理大学院 教授 関口倫紀氏,regex_ok,京都大学経営管理大学院,教授,関口倫紀
Biz/Zine,https://bizzine.jp/article/detail/10037,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10036,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10038,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10049,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10066,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10093,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10094,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10107,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10109,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10110,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10112,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10113,,,山口久美子氏,needs_ai,,,
Biz/Zine,https://bizzine.jp/article/detail/10114,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10119,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10120,,,株式会社マクニカ イノベーション戦略事業本部 スマートモビリティ事業推進部 部長 福田泰之氏,regex_ok,株式会社マクニカ,イノベーション戦略事業本部 スマートモビリティ事業推進部 部長,福田泰之
Biz/Zine,https://bizzine.jp/article/detail/10129,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10121,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10130,,,株式会社Sun Asterisk General Manager 井上一鷹氏,regex_ok,株式会社Sun,Asterisk General Manager,井上一鷹
Biz/Zine,https://bizzine.jp/article/detail/10122,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10131,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10132,,,株式会社SAKUSEN TOKYO 代表取締役CEO／PMOディレクター／戦略コンサルタント／エグゼクティブコーチ 堀昌之氏,regex_ok,株式会社SAKUSEN,TOKYO 代表取締役CEO／PMOディレクター／戦略コンサルタント／エグゼクティブコーチ,堀昌之
Biz/Zine,https://bizzine.jp/article/detail/10133,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10152,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10137,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10151,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10177,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10178,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10194,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10195,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10197,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10203,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10214,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10224,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10225,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10241,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10252,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10254,,,アルー株式会社 エグゼクティブコンサルタント／京都大学経営管理大学院 客員准教授 中村俊介氏,regex_ok,アルー株式会社,エグゼクティブコンサルタント／京都大学経営管理大学院 客員准教授,中村俊介
Biz/Zine,https://bizzine.jp/article/detail/10256,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10257,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10258,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10260,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10262,,,神戸大学大学院 経営学研究科 准教授 吉田満梨氏,regex_ok,神戸大学大学院,経営学研究科 准教授,吉田満梨
Biz/Zine,https://bizzine.jp/article/detail/10267,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10277,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10283,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10285,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10288,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10286,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10296,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10295,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10297,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10331,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10337,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10338,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10358,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10354,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10365,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10406,,,株式会社ギックス 代表取締役CEO 網野知博氏,regex_ok,株式会社ギックス,代表取締役CEO,網野知博
Biz/Zine,https://bizzine.jp/article/detail/10406,,,西日本旅客鉄道株式会社 取締役兼執行役員 デジタルソリューション本部長 奥田英雄氏,regex_ok,西日本旅客鉄道株式会社,取締役兼執行役員 デジタルソリューション本部長,奥田英雄
Biz/Zine,https://bizzine.jp/article/detail/10407,,,株式会社セイタロウデザイン 代表 クリエイティブディレクター 山崎晴太郎氏,regex_ok,株式会社セイタロウデザイン,代表 クリエイティブディレクター,山崎晴太郎
Biz/Zine,https://bizzine.jp/article/detail/10422,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10426,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10430,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10441,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10444,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10445,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10446,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10443,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10454,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10447,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10455,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10458,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10459,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10461,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10460,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10462,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10464,,,東急株式会社 常務執行役員 都市開発本部 副本部長 東浦亮典氏,regex_ok,東急株式会社,常務執行役員 都市開発本部 副本部長,東浦亮典
Biz/Zine,https://bizzine.jp/article/detail/10466,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10467,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10476,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10471,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10477,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10470,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10480,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10490,,,株式会社Re:Build 代表取締役CEO 鈴木孝之氏,regex_ok,株式会社Re:Build,代表取締役CEO,鈴木孝之
Biz/Zine,https://bizzine.jp/article/detail/10501,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10502,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10524,,,株式会社ポーラ・オルビスホールディングス 総合企画室 コーポレートベンチャーキャピタル担当 岸裕一郎氏,regex_ok,株式会社ポーラ・オルビスホールディングス,総合企画室 コーポレートベンチャーキャピタル,担当 岸裕一郎
Biz/Zine,https://bizzine.jp/article/detail/10524,,,三菱地所株式会社 新事業創造部 イノベーション推進・CVCユニット 主事 橋本雄太氏,regex_ok,三菱地所株式会社,新事業創造部 イノベーション推進・CVCユニット,主事 橋本雄太
Biz/Zine,https://bizzine.jp/article/detail/10525,,,三菱地所株式会社 新事業創造部 イノベーション推進・CVCユニット 主事 橋本雄太氏,regex_ok,三菱地所株式会社,新事業創造部 イノベーション推進・CVCユニット,主事 橋本雄太
Biz/Zine,https://bizzine.jp/article/detail/10526,,,朝日インテック株式会社発 新規事業／歩行専用トレーニング・サービス 「walkey」／基盤技術研究本部 鹿子泰宏氏,regex_ok,朝日インテック株式会社発,新規事業／歩行専用トレーニング・サービス 「walkey」／基盤技術研究本部,鹿子泰宏
Biz/Zine,https://bizzine.jp/article/detail/10526,,,株式会社CARTA HOLDINGS発 新規事業／運用型テレビCMサービス「テレシー(TELECY)」／株式会社テレシー ファウンダー 土井健氏,regex_ok,株式会社CARTA,HOLDINGS発 新規事業／運用型テレビCMサービス「テレシー(TELECY)」／株式会社テレシー ファウンダー,土井健
Biz/Zine,https://bizzine.jp/article/detail/10526,,,東レ グループ発 新規事業／未来を織り成す：先端素材で切り開く産業革新／MOONRAKERS TECHNOLOGIES株式会社 代表取締役 ⻄⽥誠氏,needs_ai,,,
Biz/Zine,https://bizzine.jp/article/detail/10526,,,株式会社NTTドコモ発 新規事業／プログラミング教育サービス「embot」／株式会社e-Craft 代表取締役社長 額田一利氏,regex_ok,株式会社NTTドコモ発,新規事業／プログラミング教育サービス「embot」／株式会社e-Craft 代表取締役社長,額田一利
Biz/Zine,https://bizzine.jp/article/detail/10526,,,トヨタ自動車株式会社発 新規事業／素材開発における意思決定を支援するデータ解析クラウドサービス「WAVEBASE」／新事業企画部 事業開発室 WAVEBASEグループ 山口剛生氏,regex_ok,トヨタ自動車株式会社発,新規事業／素材開発における意思決定を支援するデータ解析クラウドサービス「WAVEBASE」／新事業企画部 事業開発室 WAVEBASEグループ,山口剛生
Biz/Zine,https://bizzine.jp/article/detail/10526,,,朝日インテック株式会社 基盤技術研究本部 鹿子泰宏氏,regex_ok,朝日インテック株式会社,基盤技術研究本部,鹿子泰宏
Biz/Zine,https://bizzine.jp/article/detail/10527,,,一般社団法人スタートアップエコシステム協会 代表理事／Plug and Play Japan株式会社 Executive Director 藤本あゆみ氏,regex_ok,一般社団法人スタートアップエコシステム協会,代表理事／Plug and Play Japan株式会社 Executive Director,藤本あゆみ
Biz/Zine,https://bizzine.jp/article/detail/10548,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10550,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10551,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10552,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10553,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10554,,,埼玉大学 経済経営系大学院 准教授 宇田川元一氏,regex_ok,埼玉大学,経済経営系大学院 准教授,宇田川元一
Biz/Zine,https://bizzine.jp/article/detail/10555,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10556,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10560,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10561,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10562,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10563,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10564,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10582,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10569,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10583,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10584,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10588,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10599,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10589,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10594,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10598,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10609,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10620,,,損害保険ジャパン株式会社 マーケティング部 課長代理 佐藤寛己氏,regex_ok,損害保険ジャパン株式会社,マーケティング部,課長代理 佐藤寛己
Biz/Zine,https://bizzine.jp/article/detail/10620,,,損害保険ジャパン株式会社 マーケティング部 課長代理 福﨑雅也氏,regex_ok,損害保険ジャパン株式会社,マーケティング部 課長代理 福﨑,雅也
Biz/Zine,https://bizzine.jp/article/detail/10626,,,公益財団法人日本デザイン振興会 常務理事 矢島進二氏,regex_ok,公益財団法人日本デザイン振興会,常務理事,矢島進二
Biz/Zine,https://bizzine.jp/article/detail/10627,,,公益財団法人日本デザイン振興会 常務理事 矢島進二氏,regex_ok,公益財団法人日本デザイン振興会,常務理事,矢島進二
Biz/Zine,https://bizzine.jp/article/detail/10646,,,株式会社リクルート プロダクトデザイン室 室長 戸田洋平氏,regex_ok,株式会社リクルート,プロダクトデザイン室 室長,戸田洋平
Biz/Zine,https://bizzine.jp/article/detail/10621,,,東京ガスエンジニアリングソリューションズ株式会社 取締役 専務執行役員 CDO 門正之氏,regex_ok,東京ガスエンジニアリングソリューションズ株式会社,取締役 専務執行役員 CDO,門正之
Biz/Zine,https://bizzine.jp/article/detail/10621,,,株式会社プレイド 「STUDIO ZERO」 Vice President 藤原直彦氏,regex_ok,株式会社プレイド,「STUDIO ZERO」 Vice President,藤原直彦
Biz/Zine,https://bizzine.jp/article/detail/10647,,,株式会社リクルート プロダクトデザイン室 室長 戸田洋平氏,regex_ok,株式会社リクルート,プロダクトデザイン室 室長,戸田洋平
Biz/Zine,https://bizzine.jp/article/detail/10648,,,株式会社ベネッセホールディングス Digital Innovation Partners 副本部長 水上宙士氏,regex_ok,株式会社ベネッセホールディングス,Digital Innovation Partners 副本部長,水上宙士
Biz/Zine,https://bizzine.jp/article/detail/10649,,,株式会社ベネッセホールディングス Digital Innovation Partners 副本部長 水上宙士氏,regex_ok,株式会社ベネッセホールディングス,Digital Innovation Partners 副本部長,水上宙士
Biz/Zine,https://bizzine.jp/article/detail/10651,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10650,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10652,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10653,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10655,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10656,,,AIセーフティ・インスティテュート（AISI）所長／Executive director　村上明子氏,needs_ai,,,
Biz/Zine,https://bizzine.jp/article/detail/10657,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10659,,,レクシスネクシス・ジャパン株式会社 IPソリューションズ部門 営業統括 齋藤昭宏氏,regex_ok,レクシスネクシス・ジャパン株式会社,IPソリューションズ部門,営業統括 齋藤昭宏
Biz/Zine,https://bizzine.jp/article/detail/10659,,,三井住友トラスト・アセットマネジメント株式会社 スチュワードシップ推進部 シニア・スチュワードシップ・オフィサー 澤嶋裕希氏,regex_ok,三井住友トラスト・アセットマネジメント株式会社,スチュワードシップ推進部 シニア・スチュワードシップ・オフィサー,澤嶋裕希
Biz/Zine,https://bizzine.jp/article/detail/10659,,,オムロン株式会社 技術・知財本部 知的財産センタ センタ長 奥田武夫氏,regex_ok,オムロン株式会社,技術・知財本部 知的財産センタ センタ,長 奥田武夫
Biz/Zine,https://bizzine.jp/article/detail/10658,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10660,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10661,,,,no_caption,,,
Biz/Zine,https://bizzine.jp/article/detail/10662,,,多摩大学大学院 教授 紺野登氏,regex_ok,多摩大学大学院,教授,紺野登
