media,article_url,publish_date,company,dept_title,name
MarkeZine,https://markezine.jp/article/detail/77086,2026-07-08,JALデジタル株式会社,デジタルソリューション,部 岡本昂之
MarkeZine,https://markezine.jp/article/detail/77086,2026-07-08,JALデジタル株式会社,デジタル戦略部,豊田瑛都
MarkeZine,https://markezine.jp/article/detail/77086,2026-07-08,株式会社ブレインパッド,データエンジニアリングユニット ディレクター,堀川亮
MarkeZine,https://markezine.jp/article/detail/77086,2026-07-08,株式会社ブレインパッド,セールス＆マーケティングユニット シニアマネジャー,松本洋介
MarkeZine,https://markezine.jp/article/detail/77147,2026-07-10,花王株式会社,化粧品事業部門 マステージブランドビジネスグループ KATEブランドマネジャー,岩田 有弘
EnterpriseZine,https://enterprisezine.jp/article/detail/18230,2023-08-25,積水化学工業株式会社,デジタル変革推進部 情報システムグループ,長 原和哉
EnterpriseZine,https://enterprisezine.jp/article/detail/18283,2023-08-29,シーシーエス株式会社,光技術研究所 技術・研究開発 研究開発部 施設園芸技術開発課 博士（農学） 課長,秋間和広
EnterpriseZine,https://enterprisezine.jp/article/detail/18328,2023-09-07,日本アイ・ビー・エム株式会社,理事 テクノロジー事業本部 Data and AI テクニカルセールス watsonx Client Engineering,竹田千恵
EnterpriseZine,https://enterprisezine.jp/article/detail/18328,2023-09-07,日本アイ・ビー・エム株式会社,テクノロジー事業本部 Data and AI エバンジェリスト,田中孝
EnterpriseZine,https://enterprisezine.jp/article/detail/18384,2023-09-14,グーグル・クラウド・ジャパン合同会社,ソリューション & テクノロジー部門 統括技術本部長 （Data & AI）,寳野雄太
EnterpriseZine,https://enterprisezine.jp/article/detail/18534,2023-10-06,株式会社リコー,プロフェッショナルサービス部 ワークフロー革新センター EDW開発室 ソリューション開発2グループ,朝倉 薫
EnterpriseZine,https://enterprisezine.jp/article/detail/18580,2023-10-17,トヨタ自動車株式会社,情報システム本部 IT変革担当CPL,岡村達也
EnterpriseZine,https://enterprisezine.jp/article/detail/18587,2023-10-27,東京大学先端科学技術研究センター,客員研究員,西尾素己
EnterpriseZine,https://enterprisezine.jp/article/detail/18588,2023-11-09,明治大学サイバーセキュリティ,,研究所 齋藤孝道
EnterpriseZine,https://enterprisezine.jp/article/detail/18610,2023-11-01,株式会社電通デジタル,執行役員 データ&AI部門長,山本覚
EnterpriseZine,https://enterprisezine.jp/article/detail/18678,2023-12-04,株式会社イトーキ,DX推進本部 デジタルソリューション企画統括部 デジタル企画推進チーム,植田真理
EnterpriseZine,https://enterprisezine.jp/article/detail/18686,2023-12-05,株式会社イトーキ,DX推進本部 DX統括部デジタルIT部 インフラ管理課 大阪チーム,有馬 久仁子
EnterpriseZine,https://enterprisezine.jp/article/detail/18687,2023-12-01,JFEスチール株式会社,専務執行役員 IT改革推進部・データサイエンスプロジェクト部,担当 新田哲
EnterpriseZine,https://enterprisezine.jp/article/detail/18717,2023-11-22,"HULFT, Inc",CEO,丸山昌宏
EnterpriseZine,https://enterprisezine.jp/article/detail/18752,2023-11-20,株式会社日立ハイテク,デジタル推進統括本部 本部長 兼 デジタル営業本部 デジタル営業本部長,酒井卓哉
EnterpriseZine,https://enterprisezine.jp/article/detail/18860,2023-12-04,中外製薬株式会社,上席執行役員 デジタルトランスフォーメーションユニット,長 志済聡子
EnterpriseZine,https://enterprisezine.jp/article/detail/18900,2024-01-15,日本ハッカー協会,代表理事,杉浦隆幸
EnterpriseZine,https://enterprisezine.jp/article/detail/18935,2024-01-24,LINEヤフー株式会社,クラウド統括本部 Database本部 RDB2部 部長,北川健太郎
EnterpriseZine,https://enterprisezine.jp/article/detail/18941,2024-01-19,経済産業省,商務情報政策局 情報経済課 情報政策企画調整官,橘均憲
EnterpriseZine,https://enterprisezine.jp/article/detail/18980,2024-02-05,SBペイメントサービス株式会社,システム本部 本部長,宝本卓
EnterpriseZine,https://enterprisezine.jp/article/detail/18980,2024-02-05,SBペイメントサービス株式会社,システム本部 システム運用統制部 部長,鈴木順也
EnterpriseZine,https://enterprisezine.jp/article/detail/18980,2024-02-05,SBペイメントサービス株式会社,システム本部 システム運用統制部,推進課 前島竜太郎
EnterpriseZine,https://enterprisezine.jp/article/detail/19169,2024-03-04,三菱マテリアル株式会社,CIO 兼 戦略本社システム戦略部長,板野則弘
EnterpriseZine,https://enterprisezine.jp/article/detail/19176,2024-02-14,SAPジャパン株式会社,人事・人財ソリューションアドバイザリー本部 本部長,佐々見直文
EnterpriseZine,https://enterprisezine.jp/article/detail/19209,2024-02-27,クラウドネイティブ 代表取締役／文部科学省,最高情報セキュリティアドバイザー,齊藤愼仁
EnterpriseZine,https://enterprisezine.jp/article/detail/19214,2024-03-05,弁護士ドットコム株式会社,取締役経営企画室長,澤田将興
EnterpriseZine,https://enterprisezine.jp/article/detail/19216,2024-03-01,株式会社ヤマップ取締役,CTO,樋口浩平
EnterpriseZine,https://enterprisezine.jp/article/detail/19239,2024-04-11,Coupa株式会社,代表取締役社長 小関貴志氏／ 同 シニアマーケティングマネージャー,湯原良樹
EnterpriseZine,https://enterprisezine.jp/article/detail/19258,2024-06-12,情報通信研究機構（NICT）サイバーセキュリティ研究所,研究所長,井上大介
EnterpriseZine,https://enterprisezine.jp/article/detail/19340,2024-03-27,塩野義製薬株式会社,代表取締役会長兼社長 CEO,手代木功
EnterpriseZine,https://enterprisezine.jp/article/detail/19340,2024-03-27,塩野義製薬株式会社,データサイエンス部,長 北西由武
EnterpriseZine,https://enterprisezine.jp/article/detail/19355,2024-03-27,menu株式会社,CTO,丹羽隆之
EnterpriseZine,https://enterprisezine.jp/article/detail/19390,2024-03-25,株式会社カカクコム,アドバンストテクノロジー部 ML エンジニア,久保田貴史
EnterpriseZine,https://enterprisezine.jp/article/detail/19410,2024-03-29,KPMGコンサルティング株式会社,アソシエイトパートナー,轟木光
EnterpriseZine,https://enterprisezine.jp/article/detail/19496,2024-04-09,株式会社マクニカ,ネットワークス カンパニー データ＆アプリケーション事業部,主席 山本聡
EnterpriseZine,https://enterprisezine.jp/article/detail/19515,2024-04-16,株式会社マクニカ,ネットワークスカンパニー データ＆アプリケーション事業部 第１技術部 第３,課 柳井省吾
EnterpriseZine,https://enterprisezine.jp/article/detail/19524,2024-05-10,防衛装備庁,装備政策部 装備保全管理課 産業サイバーセキュリティ室,室長補佐 竹口誠士
EnterpriseZine,https://enterprisezine.jp/article/detail/19594,2024-05-14,SAPジャパン株式会社,バイスプレジデント Enterprise Cloud事業統括,稲垣利明
EnterpriseZine,https://enterprisezine.jp/article/detail/19636,2024-05-20,SAPジャパン株式会社,バイスプレジデント Enterprise Cloud事業統括,稲垣利明
EnterpriseZine,https://enterprisezine.jp/article/detail/19729,2024-06-04,株式会社日立製作所,Generative AIセンター長 兼 Chief AI Transformation Officer,吉田順
EnterpriseZine,https://enterprisezine.jp/article/detail/20064,2024-07-24,オートデスク株式会社,製品開発&製造業ソリューション部 Fusion APAC / Japan シニアセールスマネジャー,藤村祐爾
EnterpriseZine,https://enterprisezine.jp/article/detail/20049,2024-08-30,中外製薬株式会社,デジタルトランスフォーメーションユニット デジタル戦略推進部 企画G グループマネジャー,関沢 太郎
EnterpriseZine,https://enterprisezine.jp/article/detail/20077,2024-07-31,喜多羅株式会社,Chief Evangelist,喜多羅滋夫
EnterpriseZine,https://enterprisezine.jp/article/detail/20080,2024-07-30,国立研究開発法人情報通信研究機構（NICT）主管研究員,,中尾康二
EnterpriseZine,https://enterprisezine.jp/article/detail/20123,2024-09-13,株式会社JPX総研,ITビジネス部 課長,鹿島裕
EnterpriseZine,https://enterprisezine.jp/article/detail/20225,2024-09-05,赤城乳業株式会社,財務本部 情報システム部 主任,下地翔太郎
EnterpriseZine,https://enterprisezine.jp/article/detail/20226,2024-09-09,大阪市高速電気軌道株式会社,執行役員（経理部、調達部担当）経理部長,多田昌功
EnterpriseZine,https://enterprisezine.jp/article/detail/20226,2024-09-09,大阪市高速電気軌道株式会社,経理部 会計課長,橋本真幸
EnterpriseZine,https://enterprisezine.jp/article/detail/20271,2024-09-25,トヨタ自動車株式会社,先進データサイエンス統括部 DS基盤開発室 主任,村瀬友規
EnterpriseZine,https://enterprisezine.jp/article/detail/20279,2024-09-11,本田技研工業株式会社,BEV完成車開発統括部 BEV車両開発一部 部長 シニアチーフエンジニア,安原重人
EnterpriseZine,https://enterprisezine.jp/article/detail/20283,2024-09-17,株式会社イトーキ,執行役員 DX推進本部 DX統括部長,竹内尚志
EnterpriseZine,https://enterprisezine.jp/article/detail/20315,2024-09-26,富士通株式会社,執行役員 EVP CDXO 兼 CIO,福田譲
EnterpriseZine,https://enterprisezine.jp/article/detail/20355,2024-09-18,乾杯の挨拶をする株式会社チームスピリット,代表取締役 CEO,道下和良
EnterpriseZine,https://enterprisezine.jp/article/detail/20355,2024-09-18,株式会社白組,企画制作本部 Solution Expert,鈴木勝
EnterpriseZine,https://enterprisezine.jp/article/detail/20355,2024-09-18,株式会社船場,人事本部 本部長,佐藤世津子
EnterpriseZine,https://enterprisezine.jp/article/detail/20367,2024-09-17,ワークデイ株式会社,"Head of Presales, Japan",藤田周
EnterpriseZine,https://enterprisezine.jp/article/detail/20373,2024-10-11,ニュートン・コンサルティング株式会社,執行役員 兼 CISO／プリンシパルコンサルタント,内海良
EnterpriseZine,https://enterprisezine.jp/article/detail/20419,2024-10-04,株式会社三菱UFJ銀行,サイバーセキュリティ推進部 上席調査役,石田健三郎
EnterpriseZine,https://enterprisezine.jp/article/detail/20419,2024-10-04,モデレーターを務めたグーグル・クラウド・ ジャパン合同会社,フィナンシャル サービス事業本部 カスタマー エンジニア,北田純弥
EnterpriseZine,https://enterprisezine.jp/article/detail/20421,2024-10-02,LINEヤフー株式会社,コーポレートIT統括本部 IT戦略本部 ITプラットフォームサービス2部リーダー,齊藤隆弘
EnterpriseZine,https://enterprisezine.jp/article/detail/20426,2024-10-04,アサヒプロマネジメント株式会社,常務取,締役嵐田晴彦
EnterpriseZine,https://enterprisezine.jp/article/detail/20459,2024-10-29,株式会社明電舎,DX推進本部 業務改革推進部長,進藤勝昭
EnterpriseZine,https://enterprisezine.jp/article/detail/20460,2024-10-11,NRIセキュアテクノロジーズ株式会社,コンサルティング事業統括本部長,山口雅史
EnterpriseZine,https://enterprisezine.jp/article/detail/20468,2024-11-12,SCSK株式会社,ProActive事業本部 ビジネスコンサルティング部副部長,土井明子
EnterpriseZine,https://enterprisezine.jp/article/detail/20469,2024-11-08,旭化成株式会社,上席執行役員 デジタル共創本部長,原田典明
EnterpriseZine,https://enterprisezine.jp/article/detail/20498,2024-10-03,株式会社NTTデータ,代表取締役社長,佐々木裕
EnterpriseZine,https://enterprisezine.jp/article/detail/20498,2024-10-03,株式会社テラスカイ,代表取締役CEO 社長執行役員,佐藤秀哉
EnterpriseZine,https://enterprisezine.jp/article/detail/20516,2024-10-24,サイバーリーズン合同会社,シニアセールスエンジニア,青木直将
EnterpriseZine,https://enterprisezine.jp/article/detail/20525,2024-10-28,Ｓｋｙ株式会社,ICTソリューション事業部 システムサポート部 楢﨑,かよ
EnterpriseZine,https://enterprisezine.jp/article/detail/20597,2024-11-05,日清食品ホールディングス株式会社,執行役員 CIO グループ情報責任者,成田敏博
EnterpriseZine,https://enterprisezine.jp/article/detail/20612,2024-11-20,株式会社ログラス,開発本部 Enabling & Platform部 Engineering Manager,勝丸真
EnterpriseZine,https://enterprisezine.jp/article/detail/20644,2024-11-06,株式会社資生堂 情報セキュリティ,,部 髙橋宏美
EnterpriseZine,https://enterprisezine.jp/article/detail/20647,2024-11-13,オムロン株式会社,イノベーション推進本部 DXビジネス革新センタ,長 伊藤卓也
EnterpriseZine,https://enterprisezine.jp/article/detail/20663,2024-11-22,デジタル庁,AI担当,大杉直也
EnterpriseZine,https://enterprisezine.jp/article/detail/20706,2024-11-13,コスモエネルギーホールディングス株式会社,常務執行役員CDO ルゾンカ,典子
EnterpriseZine,https://enterprisezine.jp/article/detail/20713,2024-11-29,HashiCorp Inc.,Japan Lead,小原光弥
EnterpriseZine,https://enterprisezine.jp/article/detail/20714,2024-12-03,株式会社NTTドコモ,情報システム部 担当課長,山本幸祐
EnterpriseZine,https://enterprisezine.jp/article/detail/20739,2024-11-15,株式会社サイバーディフェンス研究所,専務理事／上級分析官,名和利男
EnterpriseZine,https://enterprisezine.jp/article/detail/20742,2024-11-07,説明会に登壇した、エクイニクス・ジャパン株式会社,代表取締役社長,小川久仁子
EnterpriseZine,https://enterprisezine.jp/article/detail/20744,2024-11-18,SCSK株式会社,ProActive事業本部 DevOps部 副部長 兼 atWillコンサルティング部 PImacsコンサルティング課 課長,永井智一
EnterpriseZine,https://enterprisezine.jp/article/detail/20745,2024-11-09,株式会社ワークスアプリケーションズ,プロダクトマネジメント本部 本部長,外村卓也
EnterpriseZine,https://enterprisezine.jp/article/detail/20745,2024-11-09,IFSジャパン株式会社,プリセールス本部 本部長,竹中康高
EnterpriseZine,https://enterprisezine.jp/article/detail/20772,2024-11-11,日本プルーフポイント株式会社,チーフ エバンジェリスト,増田幸美
EnterpriseZine,https://enterprisezine.jp/article/detail/20772,2024-11-11,デジサート・ジャパン合同会社,プロダクトマーケティング部 プロダクトマーケティングマネージャー,林正人
EnterpriseZine,https://enterprisezine.jp/article/detail/20898,2024-12-26,株式会社西海クリエイティブカンパニー,VPoE,星野美緒
EnterpriseZine,https://enterprisezine.jp/article/detail/20899,2024-12-13,株式会社LegalOn,Technologies 執行役員・CPO,谷口昌仁
EnterpriseZine,https://enterprisezine.jp/article/detail/20915,2025-01-09,株式会社カクヤス,デジタルイノベーションセンター管掌 取締役,飯沼勇生
EnterpriseZine,https://enterprisezine.jp/article/detail/20928,2025-01-16,株式会社NTTデータ,バリュー・エンジニア データマネジメント事業本部 シニアエキスパート,沖崎太郎
EnterpriseZine,https://enterprisezine.jp/article/detail/20937,2025-01-07,住商メタルワン鋼管株式会社,経営企画室 企画推進グループ長 兼 経営企画チームリーダー,平山剛
EnterpriseZine,https://enterprisezine.jp/article/detail/20938,2025-01-06,株式会社SUPER,STUDIO プロダクトエンジニアリング本部／SREグループ グループマネージャ,田幸久志
EnterpriseZine,https://enterprisezine.jp/article/detail/20942,2024-12-24,日本電気株式会社,エグゼクティブストラテジスト （元広島県情報戦略担当部長）,桑原義幸
EnterpriseZine,https://enterprisezine.jp/article/detail/20942,2024-12-24,株式会社両備システムズ,ヘルスケアソリューションカンパニー メディカルAI推進室 室長,大戸彰三
EnterpriseZine,https://enterprisezine.jp/article/detail/21027,2025-01-14,アクセンチュア株式会社,執行役員 データ & AIグループ日本統括 兼 AIセンター,長 保科学世
EnterpriseZine,https://enterprisezine.jp/article/detail/21061,2025-01-16,日産自動車株式会社,Japan-ASEANデジタルトランスフォーメーション部,主担 北原寛樹
EnterpriseZine,https://enterprisezine.jp/article/detail/21064,2025-01-28,株式会社TBSラジオ,総合戦略局 編成戦略部,富田大滋
EnterpriseZine,https://enterprisezine.jp/article/detail/21101,2025-01-22,株式会社ニトリ,常務執行役員 組織開発室 室長 兼 最高情報セキュリティ責任者（CISO）,大木満
EnterpriseZine,https://enterprisezine.jp/article/detail/21102,2025-01-17,株式会社みずほフィナンシャルグループ,デジタル企画部 データマネジメント推進チーム 次長,新田孝明
EnterpriseZine,https://enterprisezine.jp/article/detail/21103,2025-01-23,デロイト トーマツ コンサルティング合同会社,シニアスペシャリストリード,浜名弘明
EnterpriseZine,https://enterprisezine.jp/article/detail/21107,2025-02-06,株式会社ワコール,IT本部 IT企画開発部長,堀清隆
EnterpriseZine,https://enterprisezine.jp/article/detail/21108,2025-01-31,株式会社マイナビ,デジタルテクノロジー戦略本部 ITデバイス・サポート部 部長,北島百合
EnterpriseZine,https://enterprisezine.jp/article/detail/21117,2024-12-27,株式会社リクルート,プロダクト統括本部 プロダクト開発統括室 データ推進室 販促領域データソリューション４ユニット（まなび）まなびデータソリューション部 まなびデータエンジニアリンググループ,後藤直央
EnterpriseZine,https://enterprisezine.jp/article/detail/21117,2024-12-27,株式会社リクルート,プロダクト統括本部 プロダクト開発統括室 データ推進室 販促領域データソリューション４ユニット（まなび）まなびデータソリューション部 まなびデータエンジニアリンググループ 宮﨑,悠樹
EnterpriseZine,https://enterprisezine.jp/article/detail/21127,2025-02-05,富士通株式会社,Human Digital Twin事業部 事業部長,藤原英則
EnterpriseZine,https://enterprisezine.jp/article/detail/21144,2025-12-22,王子ホールディングス株式会社 執行役員／王子ビジネスセンター株式会社,代表取締役社長,藤川健志
EnterpriseZine,https://enterprisezine.jp/article/detail/21208,2025-02-20,Tably株式会社,代表取締役 Technology Enabler,及川卓也
EnterpriseZine,https://enterprisezine.jp/article/detail/21219,2025-01-22,株式会社アイ・ティ・アール,プリンシパル・アナリスト,舘野 真人
EnterpriseZine,https://enterprisezine.jp/article/detail/21330,2025-03-31,株式会社SUPERNOVA,代表取締役社長,木本東賢
EnterpriseZine,https://enterprisezine.jp/article/detail/21333,2025-02-14,ガートナージャパン株式会社,リサーチ＆アドバイザリ部門 シニア ディレクター アナリスト,一志達也
EnterpriseZine,https://enterprisezine.jp/article/detail/21343,2025-03-17,サントリーシステムテクノロジー株式会社,グローバルインフラ部 課長,小山知岐
EnterpriseZine,https://enterprisezine.jp/article/detail/21350,2025-02-28,ニュータニックス・ジャパン合同会社,執行役員Field CTO 兼 システムエンジニア統括本部長,荒木祐介
EnterpriseZine,https://enterprisezine.jp/article/detail/21375,2025-03-13,株式会社NTTデータグループ,エグゼクティブ・セキュリティ・アナリスト,新井悠
EnterpriseZine,https://enterprisezine.jp/article/detail/21384,2025-02-06,コクヨ株式会社,経営企画本部 イノベーションセンター IoT事業戦略ユニット やる気ペングループ,長 中井信彦
EnterpriseZine,https://enterprisezine.jp/article/detail/21404,2025-03-28,オリックス銀行株式会社,総務人事部 人材開発チーム,長 清原麻美子
EnterpriseZine,https://enterprisezine.jp/article/detail/21420,2025-02-13,TDCソフト株式会社,デジタルテクノロジー本部 デザイン&テクノロジーコンサルティング統括部 CX&UXデザイン推進部 担当課長代理,酒井美彩都
EnterpriseZine,https://enterprisezine.jp/article/detail/21453,2025-02-19,ServiceNow Japan合同会社,APJ Field Innovation Officer,佐宗龍
EnterpriseZine,https://enterprisezine.jp/article/detail/21464,2025-03-07,株式会社SUBARU,執行役員 CIO IT戦略本部長,辻裕里
EnterpriseZine,https://enterprisezine.jp/article/detail/21477,2025-03-07,パーソルホールディングス株式会社,グループデジタル変革推進本部 本部長,朝比奈ゆり子
EnterpriseZine,https://enterprisezine.jp/article/detail/21500,2025-03-24,Gen-AX株式会社,代表取締役社長 CEO,砂金信一郎
EnterpriseZine,https://enterprisezine.jp/article/detail/21523,2025-03-04,株式会社三井住友フィナンシャルグループ,グループCFO兼グループCSO 取締役 執行役専務,伊藤文彦
EnterpriseZine,https://enterprisezine.jp/article/detail/21535,2025-03-31,株式会社マイナビ,デジタルテクノロジー戦咯本部 IT企画推進統括本部 EX推進統括部 EX推進2部 EX推進課 課長,安藤優作
EnterpriseZine,https://enterprisezine.jp/article/detail/21536,2025-03-17,株式会社大和総研,金融調査部 主任研究員,長内智
EnterpriseZine,https://enterprisezine.jp/article/detail/21537,2025-03-31,損害保険ジャパン株式会社,IT企画部 システムリスク管理グループ,宮沢功介
EnterpriseZine,https://enterprisezine.jp/article/detail/21537,2025-03-31,SOMPOシステムズ株式会社,危機対応部 部長,雪吹泰伸
EnterpriseZine,https://enterprisezine.jp/article/detail/21570,2025-03-27,オムロン ソフトウェア株式会社,企画室 兼 ITソリューション事業部 事業戦略部 部長,田中文三
EnterpriseZine,https://enterprisezine.jp/article/detail/21595,2025-04-08,日本マイクロソフト株式会社,クラウド&AIソリューション事業本部 データプラットフォーム統括本部 Data&AI 技術本部 シニアテクノロジースペシャリスト,大林裕明
EnterpriseZine,https://enterprisezine.jp/article/detail/21595,2025-04-08,日本オラクル株式会社,クラウド事業統括 クラウド・エンジニアリング統括 COE本部 Autonomous & Analytics ソリューション部 部長,桑内崇志
EnterpriseZine,https://enterprisezine.jp/article/detail/21599,2025-03-14,株式会社ぐるなび,CTO 岩本俊明氏 ／株式会社ぐるなび 技術戦略室 データサイエンスグループ グループ,長 新井駿
EnterpriseZine,https://enterprisezine.jp/article/detail/21644,2025-04-22,ANAホールディングス株式会社,取締役常務執行役員 グループCFO,中堀公博
EnterpriseZine,https://enterprisezine.jp/article/detail/21667,2025-03-28,富士通株式会社,CEO室 データアナリティクスセンター センター,長 池田栄次
EnterpriseZine,https://enterprisezine.jp/article/detail/21680,2025-05-14,明治大学サイバーセキュリティ研究所,所長,齋藤孝道
EnterpriseZine,https://enterprisezine.jp/article/detail/21684,2025-04-09,日本プルーフポイント株式会社,チーフエバンジェリスト,増田幸美
EnterpriseZine,https://enterprisezine.jp/article/detail/21686,2025-05-20,国立研究開発法人情報通信研究機構（NICT）,サイバーセキュリティ研究所 ナショナルサイバートレーニングセンター サイバートレーニング事業推進室,野村千尋
EnterpriseZine,https://enterprisezine.jp/article/detail/21687,2025-03-29,GMOサイバーセキュリティ byイエラエ株式会社,グローバル戦略本部 部長,伊藤公祐
EnterpriseZine,https://enterprisezine.jp/article/detail/21701,2025-04-16,株式会社エーアイセキュリティラボ,事業企画部ディレクター,阿部一真
EnterpriseZine,https://enterprisezine.jp/article/detail/21709,2025-04-01,Google Cloud 技術部長（インフラ、アプリケーション開発）安原稔貴氏／株式会社HRBrain,技術本部 執行役員 CTO 鈴木悠大氏／株式会社はてな コンテンツ本部 第1グループ シニア エンジニア,徳網亮輔
EnterpriseZine,https://enterprisezine.jp/article/detail/21802,2025-04-15,株式会社セブン＆アイ・ホールディングス,執行役員 最高情報責任者 (CIO) 兼 グループDX本部長 株式会社セブン-イレブン・ジャパン 執行役員 システム本部長,西村出
EnterpriseZine,https://enterprisezine.jp/article/detail/21846,2025-05-09,イオン株式会社,CISO ICT推進,吉田俊介
EnterpriseZine,https://enterprisezine.jp/article/detail/21856,2025-05-30,日本アイ・ビー・エム株式会社,テクノロジー事業本部 Apptio事業部長,塩塚英己
EnterpriseZine,https://enterprisezine.jp/article/detail/21869,2025-04-23,株式会社イシダテック,代表取締役 兼 ソノファイ株式会社 代表取締役社長,石田尚
EnterpriseZine,https://enterprisezine.jp/article/detail/21876,2025-05-01,アマゾン ウェブ サービス ジャパン合同会社,執行役員 パブリックセクター 技術統括本部長,瀧澤与一
EnterpriseZine,https://enterprisezine.jp/article/detail/21876,2025-05-01,アマゾン ウェブ サービス ジャパン合同会社,金融事業開発本部長,飯田哲夫
EnterpriseZine,https://enterprisezine.jp/article/detail/21877,2025-05-12,PagerDuty CEO ジェニファー・テハダ氏／富士通株式会社,執行役員副社長COO（Fujitsu Uvance）兼 グローバルソリューション,担当 高橋美波
EnterpriseZine,https://enterprisezine.jp/article/detail/21894,2025-06-10,日本アイ・ビー・エム株式会社,テクノロジー事業本部 Data and AIエバンジェリスト,田中孝
EnterpriseZine,https://enterprisezine.jp/article/detail/21913,2025-04-25,東京大学大学院工学系研究科,教授／一般社団法人 日本ディープラーニング協会 理事長,松尾豊
EnterpriseZine,https://enterprisezine.jp/article/detail/21913,2025-04-25,東京大学国際高等研究所東京カレッジ,准教授／一般社団法人 日本ディープラーニング協会 理事,江間有沙
EnterpriseZine,https://enterprisezine.jp/article/detail/22001,2025-05-27,フリー株式会社,代表取締役CEO,佐々木大輔
EnterpriseZine,https://enterprisezine.jp/article/detail/22078,2025-06-23,株式会社BeeX,代表取締役社長,広木 太
EnterpriseZine,https://enterprisezine.jp/article/detail/22083,2025-06-20,日本アイ・ビー・エム株式会社,専務執行役員 先進テクノロジー事業開発担当兼半導体事業統括部長,伊藤昇
EnterpriseZine,https://enterprisezine.jp/article/detail/22086,2025-08-20,株式会社パトスロゴス,営業本部 Sales director,田中美喜雄
EnterpriseZine,https://enterprisezine.jp/article/detail/22119,2025-06-19,三井住友カード株式会社,Transit本部長 兼 Transit事業企画部長,石塚雅敏
EnterpriseZine,https://enterprisezine.jp/article/detail/22137,2025-06-13,テルモ株式会社,経営役員 Chief Financial Officer & Chief Information Officer,萩本仁
EnterpriseZine,https://enterprisezine.jp/article/detail/22140,2025-06-20,日本テラデータ株式会社,代表取締役社長,大澤毅
EnterpriseZine,https://enterprisezine.jp/article/detail/22140,2025-06-20,株式会社クレディセゾン,取締役兼専務執行役員CDO兼CTO,小野和俊
EnterpriseZine,https://enterprisezine.jp/article/detail/22165,2025-06-18,株式会社TOKIUM,代表取締役 黒﨑,賢一
EnterpriseZine,https://enterprisezine.jp/article/detail/22234,2025-07-30,同大学,最高情報セキュリティ責任（CISO）,猪俣敦夫
EnterpriseZine,https://enterprisezine.jp/article/detail/22234,2025-07-30,株式会社,日本HP エバンジェリスト,澤田亮太
EnterpriseZine,https://enterprisezine.jp/article/detail/22244,2025-07-23,株式会社丸井グループ,常務執行役員 CDO,相田昭一
EnterpriseZine,https://enterprisezine.jp/article/detail/22258,2025-07-03,理研産業株式会社,DXビジネスアドバイザーユニット ユニット,長 長通政昭
EnterpriseZine,https://enterprisezine.jp/article/detail/22258,2025-07-03,株式会社CISO,代表取締役,那須慎二
EnterpriseZine,https://enterprisezine.jp/article/detail/22260,2025-07-14,情報セキュリティ大学院大学,情報セキュリティ研究科 教授,稲葉緑
EnterpriseZine,https://enterprisezine.jp/article/detail/22261,2025-07-16,日本アイ・ビー・エム株式会社,Apptio事業部 アカウント エグゼクティブ,田中友樹
EnterpriseZine,https://enterprisezine.jp/article/detail/22262,2025-08-08,株式会社ジェーシービー,基幹システム開発部長 山﨑,智博
EnterpriseZine,https://enterprisezine.jp/article/detail/22266,2025-08-05,株式会社野村総合研究所,IT戦略部長,村田龍俊
EnterpriseZine,https://enterprisezine.jp/article/detail/22304,2025-08-06,東京ガス株式会社,リビング戦略部 デジタルプロダクト推進グループ Software Engineering Team Lead,中島潤耶
EnterpriseZine,https://enterprisezine.jp/article/detail/22304,2025-08-06,東京ガス株式会社,リビング戦略部 デジタルプロダクト推進グループ Platform Team Lead,青木翔平
EnterpriseZine,https://enterprisezine.jp/article/detail/22317,2025-07-30,デジタル庁,統括官 デジタル社会共通機能グループ,長 楠正憲
EnterpriseZine,https://enterprisezine.jp/article/detail/22326,2025-07-25,サイバーリーズン合同会社,セールスエンジニアリング本部 プリセールス統括部長,遠藤肇
EnterpriseZine,https://enterprisezine.jp/article/detail/22344,2025-08-29,株式会社後藤組,代表取締役,後藤茂之
EnterpriseZine,https://enterprisezine.jp/article/detail/22427,2025-10-30,HashiCorp Japan株式会社,"Director, Sales",伊藤健志
EnterpriseZine,https://enterprisezine.jp/article/detail/22427,2025-10-30,"HashiCorp Japan株式会社 Director,",Solutions Engineering,小原光弥
EnterpriseZine,https://enterprisezine.jp/article/detail/22412,2025-08-29,浜松倉庫株式会社,代表取締役社長,中山彰人
EnterpriseZine,https://enterprisezine.jp/article/detail/22433,2025-07-31,Cloudera株式会社,ソリューションズ エンジニアリング マネージャー,吉田栄信
EnterpriseZine,https://enterprisezine.jp/article/detail/22442,2025-09-02,クラスメソッド株式会社,クラウド事業部 コンサルティング部 AWSソリューションアーキテクト,酒井剛
EnterpriseZine,https://enterprisezine.jp/article/detail/22440,2025-08-28,旭化成ホームズ株式会社,DX・IT推進本部 本部長 マーケティングプリンシパルエキスパート,中村干城
EnterpriseZine,https://enterprisezine.jp/article/detail/22449,2025-08-26,ウルシステムズ株式会社,取締役副社長,桜井賢一
EnterpriseZine,https://enterprisezine.jp/article/detail/22450,2025-09-24,株式会社カプコン,CS制作統括CSシステム,開発部 福井勝貴
EnterpriseZine,https://enterprisezine.jp/article/detail/22450,2025-09-24,PingCAP株式会社,Japan CTO,林正記
EnterpriseZine,https://enterprisezine.jp/article/detail/22463,2025-08-22,IVI理事長／法政大学教授／ダイナフロー代表取締役,,西岡靖之
