media,article_url,publish_date,company,dept_title,name
Biz/Zine,https://bizzine.jp/article/detail/11554,2025-06-13,丸橋企画 代表取締役／多摩美術大学,特任准教授,丸橋 裕史
MarkeZine,https://markezine.jp/article/detail/48269,2025-06-12,アッヴィ合同会社,アラガン・エステティックス デジタル部 部長,西澤 孝士
HRzine,https://hrzine.jp/article/detail/6650,2025-06-12,株式会社ユーザベース,上席執行役員 CHRO,松井しのぶ
MarkeZine,https://markezine.jp/article/detail/49126,2025-06-10,合同会社エスプーマ,代表,安藤 健作
MarkeZine,https://markezine.jp/article/detail/48863,2025-06-10,株式会社ADKマーケティング・ソリューションズ,統括執行役員 ソリューション,統括 竹下伸哉
MarkeZine,https://markezine.jp/article/detail/48863,2025-06-10,株式会社ADKマーケティング・ソリューションズ,執行役員 エクスペリエンス・デザイン本部長,三橋良平
EnterpriseZine,https://enterprisezine.jp/article/detail/21894,2025-06-10,日本アイ・ビー・エム株式会社,テクノロジー事業本部 Data and AIエバンジェリスト,田中孝
MarkeZine,https://markezine.jp/article/detail/49061,2025-06-09,シナジーマーケティング株式会社,プロダクトデザイン部 プロダクトオーナー,川島吉久
MarkeZine,https://markezine.jp/article/detail/49061,2025-06-09,シナジーマーケティング株式会社,クラウド事業部 部長,金沢信介
MarkeZine,https://markezine.jp/article/detail/48717,2025-06-06,広島銀行,営業企画部 チャネル・ネットワーク企画室 担当副部長 兼 株式会社ひろぎんホールディングス グループ営業戦略部 営業統括グループ 営業戦略室 担当副部長,谷本 知春
MarkeZine,https://markezine.jp/article/detail/48717,2025-06-06,TOPPAN株式会社,ビジネストランスフォーメーション事業部 エクスペリエンスデザイン第1本部 デジタルマーケティング部2T 係長,山本 太郎
MarkeZine,https://markezine.jp/article/detail/49081,2025-06-04,松井証券株式会社,投資メディア部 コンテンツプロデュース担当 シニアプロフェッショナル,武藤 正樹
MarkeZine,https://markezine.jp/article/detail/49096,2025-06-03,アクセンチュア株式会社,Accenture Song マネジング・ディレクター,山崎孔輔
HRzine,https://hrzine.jp/article/detail/6605,2025-06-03,株式会社日立製作所,AI&ソフトウェアサービスビジネスユニット デジタル事業開発統括本部 Data&Design DataStudio 担当部長,徳永和朗
HRzine,https://hrzine.jp/article/detail/6605,2025-06-03,株式会社日立製作所,人財統括本部 デジタルシステム＆サービス人事総務本部 AI&ソフトウェアサービス人事部,部長代理 大野佐代子
MarkeZine,https://markezine.jp/article/detail/49060,2025-05-30,株式会社電通ランウェイ,執行役員,湯川昌明
MarkeZine,https://markezine.jp/article/detail/52088,2025-05-30,Sansan株式会社,SMB第2営業部 副部長 島﨑,健二
EnterpriseZine,https://enterprisezine.jp/article/detail/21856,2025-05-30,日本アイ・ビー・エム株式会社,テクノロジー事業本部 Apptio事業部長,塩塚英己
MarkeZine,https://markezine.jp/article/detail/48716,2025-05-29,株式会社博報堂,クリエイティブ局 共創プロデューサー,横山 昴
MarkeZine,https://markezine.jp/article/detail/52096,2025-05-29,さくらインターネット株式会社,クラウド事業本部カスタマーリライアビリティ部 部長,大西 圭一
MarkeZine,https://markezine.jp/article/detail/75557,2025-05-29,株式会社ダンロップスポーツマーケティング,デジタル推進部 課長,小磯里美
MarkeZine,https://markezine.jp/article/detail/48832,2025-05-28,株式会社AbemaTV,ABEMAマーケティング本部 営業宣伝室 兼 CEグロース室 室長,徳山宗佑
MarkeZine,https://markezine.jp/article/detail/48714,2025-05-27,日本テレビ放送網株式会社,コンテンツ戦略本部 コンテンツ戦略局 総合編成センター,巽 直啓
MarkeZine,https://markezine.jp/article/detail/75580,2025-05-27,株式会社βace（Minimal,- Bean to Bar Chocolate -） ECチームリーダー,兒嶋仁視
MarkeZine,https://markezine.jp/article/detail/75580,2025-05-27,株式会社土屋鞄製造所,グロースマーケティング部 CRO担当,持丸加奈子
MarkeZine,https://markezine.jp/article/detail/75580,2025-05-27,株式会社イオンスポーツ,ウェブチームリーダー 山﨑,勇志
MarkeZine,https://markezine.jp/article/detail/75580,2025-05-27,株式会社ヘラルボニー,マーケティング＆オンラインセールスグループ,北村茉里映
MarkeZine,https://markezine.jp/article/detail/48734,2025-05-26,株式会社Sales,Marker Sales Marker事業本部 本部長,花田 海
MarkeZine,https://markezine.jp/article/detail/48532,2025-05-22,株式会社電通デジタル,プラットフォーム部門 ソーシャルコネクトグループ チーフメディアリサーチャー,天野彬
MarkeZine,https://markezine.jp/article/detail/48532,2025-05-22,株式会社電通デジタル,プラットフォーム部門 ソーシャルコネクトグループ グループマネージャー,鈴木悠真
MarkeZine,https://markezine.jp/article/detail/48532,2025-05-22,株式会社電通デジタル,ソーシャルエンゲージメントデザイン部門 ソーシャルコネクトグループ グループマネージャー,金丸洋子
MarkeZine,https://markezine.jp/article/detail/48718,2025-05-22,ＳＭＢＣ日興証券株式会社,デジタル・フィナンシャル・アドバイザリー部 日興フロッギー編集長,横山 敦史
MarkeZine,https://markezine.jp/article/detail/48710,2025-05-21,PIVOT株式会社,ビジネスプロデュース,塩見 拓也
MarkeZine,https://markezine.jp/article/detail/75582,2025-05-21,LANEIGE：アモーレパシフィックジャパン株式会社,デジタルコマース事業部 CDO,石野裕二
MarkeZine,https://markezine.jp/article/detail/48628,2025-05-20,株式会社WOWOW,会員事業戦略局カスタマーリレーション部 チーフ,所亜紀
MarkeZine,https://markezine.jp/article/detail/48628,2025-05-20,株式会社WOWOWコミュニケーションズ,WOWOW事業部 デジタルCRM課 課長,横関彩
MarkeZine,https://markezine.jp/article/detail/48628,2025-05-20,株式会社WOWOWコミュニケーションズ,WOWOW事業部 デジタルCRM課,今部省吾
EnterpriseZine,https://enterprisezine.jp/article/detail/21686,2025-05-20,国立研究開発法人情報通信研究機構（NICT）,サイバーセキュリティ研究所 ナショナルサイバートレーニングセンター サイバートレーニング事業推進室,野村千尋
MarkeZine,https://markezine.jp/article/detail/47880,2025-05-19,花王株式会社,デジタル戦略部門 デジタル戦略企画センター 戦略企画部,廣澤 祐
MarkeZine,https://markezine.jp/article/detail/47880,2025-05-19,株式会社コーセー,宣伝部 メディア統括課,中村 豪
MarkeZine,https://markezine.jp/article/detail/48719,2025-05-19,株式会社ZOZO,生産プラットフォーム本部 DX推進部 生産管理ブロック,長田 富男
MarkeZine,https://markezine.jp/article/detail/48588,2025-05-16,ノバセル株式会社,グロースパートナー事業部 部長,綿川 奨吾
MarkeZine,https://markezine.jp/article/detail/48831,2025-05-16,マルハニチロ株式会社,加工食品ユニット チルド食品事業部 すりみ食品課 主任,綿引 悠太
MarkeZine,https://markezine.jp/article/detail/48869,2025-05-14,ANA X株式会社,デジタルマーケティング部 担当部長,石井 敏行
MarkeZine,https://markezine.jp/article/detail/48869,2025-05-14,チェク・ジャパン株式会社,シニア エンタープライズ アカウント エグゼクティブ,外岡 侑樹
MarkeZine,https://markezine.jp/article/detail/75496,2025-05-14,株式会社スタイリングライフ・ホールディングス,プラザスタイルカンパニー カンパニーエグゼクティブ 商品本部・マーケティング本部,担当 岡芹尚吾
EnterpriseZine,https://enterprisezine.jp/article/detail/21680,2025-05-14,明治大学サイバーセキュリティ研究所,所長,齋藤孝道
Biz/Zine,https://bizzine.jp/article/detail/10670,2025-05-14,株式会社田中貴金属グループ,執行役員 未来創り本部 本部長 兼 TANAKA未来研究所 所長,吉田一晴
Biz/Zine,https://bizzine.jp/article/detail/10670,2025-05-14,株式会社田中貴金属グループ,未来創り本部 TANAKA未来研究所 プロジェクトリーダー,米井佑輔
MarkeZine,https://markezine.jp/article/detail/48892,2025-05-13,インキュデータ株式会社,ソリューション本部 マーケティングソリューション部 データサイエンティスト,栁下 亮平
Biz/Zine,https://bizzine.jp/article/detail/11362,2025-05-13,経済産業省,通商政策局 貿易振興課 課長,吉川尚文
EnterpriseZine,https://enterprisezine.jp/article/detail/21877,2025-05-12,PagerDuty CEO ジェニファー・テハダ氏／富士通株式会社,執行役員副社長COO（Fujitsu Uvance）兼 グローバルソリューション,担当 高橋美波
MarkeZine,https://markezine.jp/article/detail/48731,2025-05-09,株式会社Cake.jp,広報・CRM部 部長,野崎 有希
EnterpriseZine,https://enterprisezine.jp/article/detail/21846,2025-05-09,イオン株式会社,CISO ICT推進,吉田俊介
MarkeZine,https://markezine.jp/article/detail/48627,2025-05-08,ネスレ日本株式会社,コンフェクショナリー事業本部 インツーホーム マーケティング部長,村岡慎太郎
MarkeZine,https://markezine.jp/article/detail/48703,2025-05-07,株式会社博報堂,ビジネスプロデューサー,吉村 早紀
Biz/Zine,https://bizzine.jp/article/detail/11206,2025-05-07,ENEOSホールディングス株式会社,未来事業推進部 事業推進4グループ マネージャー,堀尾聡裕
EnterpriseZine,https://enterprisezine.jp/article/detail/21876,2025-05-01,アマゾン ウェブ サービス ジャパン合同会社,金融事業開発本部長,飯田哲夫
MarkeZine,https://markezine.jp/article/detail/48713,2025-04-25,株式会社プレイド,Communication Director／,編集者 川久保岳彦
EnterpriseZine,https://enterprisezine.jp/article/detail/21913,2025-04-25,東京大学大学院工学系研究科,教授／一般社団法人 日本ディープラーニング協会 理事長,松尾豊
EnterpriseZine,https://enterprisezine.jp/article/detail/21913,2025-04-25,東京大学国際高等研究所東京カレッジ,准教授／一般社団法人 日本ディープラーニング協会 理事,江間有沙
MarkeZine,https://markezine.jp/article/detail/48903,2025-04-24,株式会社Greenspoon,代表,田邊友則
MarkeZine,https://markezine.jp/article/detail/48741,2025-04-23,株式会社アシックス,執行役員 スポーツスタイル統括部 統括部長,鈴木 豪
MarkeZine,https://markezine.jp/article/detail/75423,2025-04-23,ツエーゲン金沢（株式会社石川ツエーゲン）,クラブキャプテン,廣井友信
MarkeZine,https://markezine.jp/article/detail/48711,2025-04-22,株式会社クボタ,KESG推進部 担当部長 推進第二課長,廣瀬文栄
MarkeZine,https://markezine.jp/article/detail/48766,2025-04-22,株式会社サウンドファン,マーケティング本部 マーケティング部 マーケティングG リーダー,山地 塁
MarkeZine,https://markezine.jp/article/detail/48768,2025-04-22,株式会社GOKKO,ビジネス部門統括 執行役員,中矢 啓樹
MarkeZine,https://markezine.jp/article/detail/48268,2025-04-21,兼 MetricWorks Japan株式会社,Chief Executive Officer,神田佑貴
MarkeZine,https://markezine.jp/article/detail/48707,2025-04-21,花王株式会社,ハイジーンリビングケア事業部門 サニタリー事業部 シニアマーケター,手島 佑梨
MarkeZine,https://markezine.jp/article/detail/48847,2025-04-18,一般社団法人日本エビデンスベーストマーケティング研究機構,代表理事,木田浩理
MarkeZine,https://markezine.jp/article/detail/48712,2025-04-18,株式会社RECEPTIONIST,マーケティング部 部長,古瀬 真
MarkeZine,https://markezine.jp/article/detail/48712,2025-04-18,GRAND株式会社,営業局 局長,斉藤 佑亮
MarkeZine,https://markezine.jp/article/detail/75419,2025-04-18,株式会社ヘラルボニー,リテール事業部 ブランドコミュニケーションチーム マネージャー,海野優子
MarkeZine,https://markezine.jp/article/detail/75438,2025-04-17,株式会社アイリスプラザ,営業本部 自社営業部 マネージャー,川浪祐嗣
EnterpriseZine,https://enterprisezine.jp/article/detail/21701,2025-04-16,株式会社エーアイセキュリティラボ,事業企画部ディレクター,阿部一真
MarkeZine,https://markezine.jp/article/detail/48661,2025-04-15,株式会社ヘラルボニー,アカウント事業部 シニアマネージャー,國分さとみ
MarkeZine,https://markezine.jp/article/detail/48803,2025-04-15,株式会社メディアジーン,プロダクト部門ディレクター,鈴木詩織
MarkeZine,https://markezine.jp/article/detail/48803,2025-04-15,株式会社Faber,Company 執行役員／エグゼクティブマーケティングディレクター,月岡克博
EnterpriseZine,https://enterprisezine.jp/article/detail/21802,2025-04-15,株式会社セブン＆アイ・ホールディングス,執行役員 最高情報責任者 (CIO) 兼 グループDX本部長 株式会社セブン-イレブン・ジャパン 執行役員 システム本部長,西村出
MarkeZine,https://markezine.jp/article/detail/48708,2025-04-11,株式会社CINC,共同創業者,平 大志朗
MarkeZine,https://markezine.jp/article/detail/75249,2025-04-11,株式会社博報堂,買物研究所 所長,垂水友紀
MarkeZine,https://markezine.jp/article/detail/75437,2025-04-10,日本ロレアル株式会社,ロレアルリュクス事業本部 事業本部長,都築誠也
MarkeZine,https://markezine.jp/article/detail/48733,2025-04-09,株式会社グッドパッチ,デザインディビジョン ゼネラルマネジャー/シニアデザインディレクター,酒井 亮輔
EnterpriseZine,https://enterprisezine.jp/article/detail/21684,2025-04-09,日本プルーフポイント株式会社,チーフエバンジェリスト,増田幸美
MarkeZine,https://markezine.jp/article/detail/48736,2025-04-08,株式会社集英社,LEEブランド統括／プリント版編集長,喜多 佳子
EnterpriseZine,https://enterprisezine.jp/article/detail/21595,2025-04-08,日本マイクロソフト株式会社,クラウド&AIソリューション事業本部 データプラットフォーム統括本部 Data&AI 技術本部 シニアテクノロジースペシャリスト,大林裕明
EnterpriseZine,https://enterprisezine.jp/article/detail/21595,2025-04-08,日本オラクル株式会社,クラウド事業統括 クラウド・エンジニアリング統括 COE本部 Autonomous & Analytics ソリューション部 部長,桑内崇志
MarkeZine,https://markezine.jp/article/detail/48599,2025-04-07,【左】株式会社シャノン,マーケティング部,二見 康太
MarkeZine,https://markezine.jp/article/detail/48599,2025-04-07,【右】株式会社シャノン,マーケティング部 部長,村尾慶尚
MarkeZine,https://markezine.jp/article/detail/75257,2025-04-07,カバー株式会社,執行役員（商品企画・コマース管掌）,前田大輔
Biz/Zine,https://bizzine.jp/article/detail/11038,2025-04-04,デロイトトーマツコンサルティング合同会社,量子技術統括,寺部雅能
Biz/Zine,https://bizzine.jp/article/detail/11039,2025-04-03,アクセンチュア株式会社,執行役員 データ&AIグループ日本統括 AIセンター,長 保科学世
EnterpriseZine,https://enterprisezine.jp/article/detail/21709,2025-04-01,Google Cloud 技術部長（インフラ、アプリケーション開発）安原稔貴氏／株式会社HRBrain,技術本部 執行役員 CTO 鈴木悠大氏／株式会社はてな コンテンツ本部 第1グループ シニア エンジニア,徳網亮輔
MarkeZine,https://markezine.jp/article/detail/48632,2025-03-31,株式会社Hakuhodo,DY ONE 執行役員 プランニング本部 本部長,青山 友樹
MarkeZine,https://markezine.jp/article/detail/48632,2025-03-31,株式会社Hakuhodo,DY ONE 第二クリエイティブ本部 第一クリエイティブ局 部長,松尾 良馬
MarkeZine,https://markezine.jp/article/detail/51890,2025-03-31,ウイングアーク１ｓｔ株式会社,管理本部 ITストラテジー統括部 コーポレートIT部 ユーザーサポートグループ グループマネージャー,國京和智
MarkeZine,https://markezine.jp/article/detail/51890,2025-03-31,ウイングアーク１ｓｔ株式会社 Business,Data Empowerment Strategic Business Unit 営業本部 カスタマーリレーションシップ統括部 インサイド営業部 第2G グループマネージャー,井上智貴
EnterpriseZine,https://enterprisezine.jp/article/detail/21535,2025-03-31,株式会社マイナビ,デジタルテクノロジー戦咯本部 IT企画推進統括本部 EX推進統括部 EX推進2部 EX推進課 課長,安藤優作
EnterpriseZine,https://enterprisezine.jp/article/detail/21537,2025-03-31,損害保険ジャパン株式会社,IT企画部 システムリスク管理グループ,宮沢功介
EnterpriseZine,https://enterprisezine.jp/article/detail/21537,2025-03-31,SOMPOシステムズ株式会社,危機対応部 部長,雪吹泰伸
Biz/Zine,https://bizzine.jp/article/detail/10852,2025-03-31,弥生株式会社,経営企画本部 FinTechイノベーション部 副部長,内山正彦
HRzine,https://hrzine.jp/article/detail/6477,2025-03-31,株式会社AOKI,商品部 リーダー 青野成美氏、（右）同 AOKI商品部 リーダー,児島大
HRzine,https://hrzine.jp/article/detail/6477,2025-03-31,株式会社AOKI,法人部 チーフ,竹村美紀
EnterpriseZine,https://enterprisezine.jp/article/detail/21687,2025-03-29,GMOサイバーセキュリティ byイエラエ株式会社,グローバル戦略本部 部長,伊藤公祐
MarkeZine,https://markezine.jp/article/detail/46344,2025-03-28,トライベック株式会社,DX Platform Division Unit Leader,清野勇一
MarkeZine,https://markezine.jp/article/detail/48076,2025-03-28,キヤノンマーケティングジャパン株式会社,ブランドコミュニケーション本部 課長,吉田明
MarkeZine,https://markezine.jp/article/detail/48076,2025-03-28,キヤノンマーケティングジャパン株式会社,ブランドコミュニケーション本部 チーフ,宮下由香
MarkeZine,https://markezine.jp/article/detail/48381,2025-03-28,アサヒグループ食品株式会社,企画本部 人事総務部 主任,高橋直美
MarkeZine,https://markezine.jp/article/detail/48544,2025-03-28,日本アイ・ビー・エム株式会社,コンサルティング事業本部 インタラクティブ・エクスペリエンス事業部 パートナー／理事,若松 幸太郎
EnterpriseZine,https://enterprisezine.jp/article/detail/21404,2025-03-28,オリックス銀行株式会社,総務人事部 人材開発チーム,長 清原麻美子
EnterpriseZine,https://enterprisezine.jp/article/detail/21667,2025-03-28,富士通株式会社,CEO室 データアナリティクスセンター センター,長 池田栄次
MarkeZine,https://markezine.jp/article/detail/48072,2025-03-27,株式会社アムタス,コンテンツビジネス局 オリジナルコミック企画編集チーム,長 山内稔
MarkeZine,https://markezine.jp/article/detail/48072,2025-03-27,株式会社アムタス,コンテンツビジネス局 オリジナルコミック企画編集チーム 上級主任,高根るり子
EnterpriseZine,https://enterprisezine.jp/article/detail/21570,2025-03-27,オムロン ソフトウェア株式会社,企画室 兼 ITソリューション事業部 事業戦略部 部長,田中文三
Biz/Zine,https://bizzine.jp/article/detail/11197,2025-03-27,株式会社KDDIウェブコミュニケーションズ,コミュニケーションDX本部 本部長,青木宏憲
MarkeZine,https://markezine.jp/article/detail/48620,2025-03-26,トヨクモ株式会社,マーケティング本部 プロモーショングループ マネージャー,中井 康喜
MarkeZine,https://markezine.jp/article/detail/48620,2025-03-26,トヨクモ株式会社,マーケティング本部 プロモーショングループ,坂田 健太
MarkeZine,https://markezine.jp/article/detail/75250,2025-03-26,日本郵便株式会社,郵便・物流営業部長 兼 首都圏ビジネスソリューション室長,堤貴志
MarkeZine,https://markezine.jp/article/detail/75255,2025-03-26,株式会社ヤプリ,専門役員 Executive Specialist／株式会社顧客時間 Chief CX Strategist／合同会社db-lab 代表 CEO,伴大二郎
MarkeZine,https://markezine.jp/article/detail/48270,2025-03-25,株式会社紀文食品,営業本部 営業企画部 デジタルコミュニケーション担当,安達 祐里佳
MarkeZine,https://markezine.jp/article/detail/47881,2025-03-24,株式会社Natee,執行役員 SNSマーケティング事業本部長,大江祐介
MarkeZine,https://markezine.jp/article/detail/47897,2025-03-24,花王株式会社,グローバルコンシューマーケア部門 ヘルスビューティケア事業部門 ヘアケア事業部 ブランドマネジャー,矢野由佳
MarkeZine,https://markezine.jp/article/detail/47897,2025-03-24,株式会社スパイスボックス,ビジネスプロデュース局 ユニットリーダー シニアビジネスプロデューサー,梅ヶ谷葵
MarkeZine,https://markezine.jp/article/detail/51727,2025-03-24,ZVC JAPAN株式会社,執行役員 ゼネラルビジネス営業本部 ゼネラルビジネス第一営業部 部長,佐藤 仁是
MarkeZine,https://markezine.jp/article/detail/48278,2025-03-21,株式会社MCCマネジメント,商品統括本部 商品開発部 商品開発課 次長,櫻井 壱典
MarkeZine,https://markezine.jp/article/detail/48489,2025-03-21,株式会社,博報堂プロダクツ MD ビジネス事業本部 アシスタントプロデューサー,西澤 美咲
MarkeZine,https://markezine.jp/article/detail/48489,2025-03-21,株式会社,博報堂 ビジネス推進局 ビジネスプロデューサー,伊藤 佑介
MarkeZine,https://markezine.jp/article/detail/75235,2025-03-19,SHOPLINE Japan株式会社,事業開発責任者,勢力翔太
MarkeZine,https://markezine.jp/article/detail/75256,2025-03-18,株式会社エアークローゼット,執行役員／airClosetディヴィジョン ディレクター,石川桂太
Biz/Zine,https://bizzine.jp/article/detail/10850,2025-03-18,株式会社鹿児島銀行,デジタル統括部 地域DX推進グループ,副調査役 上岡竜
Biz/Zine,https://bizzine.jp/article/detail/10850,2025-03-18,株式会社鹿児島銀行,総務部 よかど鹿児島グループ,調査役 森丈幸
Biz/Zine,https://bizzine.jp/article/detail/11157,2025-03-18,日本特殊陶業株式会社,上席執行役員 経営財務監理室担当 FP&Aカンパニー プレジデント,鈴木義孝
MarkeZine,https://markezine.jp/article/detail/75236,2025-03-17,株式会社ビームス,カスタマーエンゲージメント本部デジタル部 部長,岩城澄
EnterpriseZine,https://enterprisezine.jp/article/detail/21343,2025-03-17,サントリーシステムテクノロジー株式会社,グローバルインフラ部 課長,小山知岐
EnterpriseZine,https://enterprisezine.jp/article/detail/21536,2025-03-17,株式会社大和総研,金融調査部 主任研究員,長内智
MarkeZine,https://markezine.jp/article/detail/48550,2025-03-14,アクセンチュア株式会社,ソング本部 Design ＆ Digital Products マネジング・ディレクター,野田慎太郎
MarkeZine,https://markezine.jp/article/detail/48550,2025-03-14,アクセンチュア株式会社,ソング本部 Design＆Digital Products マネジャー,上江洲佑布子
EnterpriseZine,https://enterprisezine.jp/article/detail/21599,2025-03-14,株式会社ぐるなび,CTO 岩本俊明氏 ／株式会社ぐるなび 技術戦略室 データサイエンスグループ グループ,長 新井駿
Biz/Zine,https://bizzine.jp/article/detail/11173,2025-03-14,株式会社LIXIL,常務役員 Marketing部門 リーダー,安井卓
Biz/Zine,https://bizzine.jp/article/detail/11173,2025-03-14,株式会社LIXIL,マーケティング部門 カスタマーサービス統括部 サービス改革推進部 CX改善推進グループ グループリーダー,芦村学
MarkeZine,https://markezine.jp/article/detail/48651,2025-03-13,株式会社Grand,Central セールスコンサルティング本部 ビジネスグロース部 ゼネラルマネージャー,佐藤 幹太
MarkeZine,https://markezine.jp/article/detail/75280,2025-03-13,株式会社ファブリカコミュニケーションズ,アクションリンク プロダクト,責任者 中村隆嗣
EnterpriseZine,https://enterprisezine.jp/article/detail/21375,2025-03-13,株式会社NTTデータグループ,エグゼクティブ・セキュリティ・アナリスト,新井悠
MarkeZine,https://markezine.jp/article/detail/48155,2025-03-12,株式会社ファンケル,健康食品事業本部 健康食品商品企画部 商品企画第二グループ 課長,勢村 祐美
MarkeZine,https://markezine.jp/article/detail/48382,2025-03-11,株式会社みっとめるへん社,サン宝石事業部,神崎仁美
MarkeZine,https://markezine.jp/article/detail/75269,2025-03-11,株式会社にしき食品,営業本部 通販部 主任,大場明日香
Biz/Zine,https://bizzine.jp/article/detail/11155,2025-03-11,埼玉大学経済経営系大学院,准教授,宇田川元一
MarkeZine,https://markezine.jp/article/detail/47909,2025-03-07,雪印メグミルク株式会社,マーケティング部 マーケティング企画G 課長,橋爪 和美
EnterpriseZine,https://enterprisezine.jp/article/detail/21464,2025-03-07,株式会社SUBARU,執行役員 CIO IT戦略本部長,辻裕里
EnterpriseZine,https://enterprisezine.jp/article/detail/21477,2025-03-07,パーソルホールディングス株式会社,グループデジタル変革推進本部 本部長,朝比奈ゆり子
MarkeZine,https://markezine.jp/article/detail/75252,2025-03-06,ユミルリンク株式会社,マーケティング,本部 五月女翔
MarkeZine,https://markezine.jp/article/detail/47865,2025-03-05,クラシエ株式会社,ホームプロダクツカンパニー ヘアケアマーケティング部 課長,綿引志帆
MarkeZine,https://markezine.jp/article/detail/75254,2025-03-04,花王株式会社,化粧品事業部門 プレステージブランドビジネスグループ estブランドマネジャー,清原麻紀子
MarkeZine,https://markezine.jp/article/detail/51728,2025-02-28,株式会社パーソル総合研究所,営業力強化事業本部 コンサルティング部 マネジャー,山田 智之
MarkeZine,https://markezine.jp/article/detail/75079,2025-02-28,アサヒグループ食品株式会社,コンシューマ事業本部 ダイレクトマーケティング部,課長補佐 中村勇也
EnterpriseZine,https://enterprisezine.jp/article/detail/21350,2025-02-28,ニュータニックス・ジャパン合同会社,執行役員Field CTO 兼 システムエンジニア統括本部長,荒木祐介
MarkeZine,https://markezine.jp/article/detail/48096,2025-02-27,三井住友カード株式会社,マーケティング本部 本部長補佐 Olive/戦略企画担当,伊藤亮佑
Biz/Zine,https://bizzine.jp/article/detail/11198,2025-02-27,三菱ケミカル株式会社,Materials Design Laboratory 上席主幹研究員,高玘
MarkeZine,https://markezine.jp/article/detail/47502,2025-02-26,ハイネケン・ジャパン株式会社,マーケティング部 ディレクター,須田伸
MarkeZine,https://markezine.jp/article/detail/47501,2025-02-25,株式会社ウェザーニューズ,総合プロデューサー,村田 泰謁
MarkeZine,https://markezine.jp/article/detail/47896,2025-02-21,株式会社TimeTree,マーケティングチーム マネージャー,古賀旺人
MarkeZine,https://markezine.jp/article/detail/47896,2025-02-21,株式会社Hakuhodo,DY ONE 戦略ソリューション本部 共創ソリューション局 第二コンサルティング部 チームリーダー,横田晴香
MarkeZine,https://markezine.jp/article/detail/48400,2025-02-21,日本EC協会,代表理事,福島亮
MarkeZine,https://markezine.jp/article/detail/47817,2025-02-20,瀬戸口＆アソシエーツ代表／株式会社日経リサーチ,客員コンサルタント,瀬戸口修
MarkeZine,https://markezine.jp/article/detail/51710,2025-02-20,DXO株式会社,セールスフォワード事業部 営業責任者,松井 力
MarkeZine,https://markezine.jp/article/detail/45223,2025-02-19,株式会社Ｉ－ｎｅ,ビューティーケア事業本部 本部長,大菅研登
MarkeZine,https://markezine.jp/article/detail/47687,2025-02-19,株式会社スプリックス,マーケティング部 副部長,小橋洋平
MarkeZine,https://markezine.jp/article/detail/47687,2025-02-19,株式会社オプト,プラットフォームサクセス本部専門役員,野嶋友博
MarkeZine,https://markezine.jp/article/detail/47816,2025-02-19,【右】キヤノンマーケティングジャパン株式会社,ブランドコミュニケーション本部 デジタルコミュニケーション,企画部 西田健
MarkeZine,https://markezine.jp/article/detail/48152,2025-02-19,写真左：株式会社中国新聞社,執行役員 メディア開発局長 岡田 浩一氏、写真右：同社メディア開発局 メディア開発部長,石井 将文
MarkeZine,https://markezine.jp/article/detail/48153,2025-02-19,九州旅客鉄道株式会社,事業開発本部デジタル事業創造部 クレジット・企画 副課長,山田和弘
MarkeZine,https://markezine.jp/article/detail/75049,2025-02-19,GMOペパボ株式会社,執行役員／EC事業部 部長,寺井秀明
EnterpriseZine,https://enterprisezine.jp/article/detail/21453,2025-02-19,ServiceNow Japan合同会社,APJ Field Innovation Officer,佐宗龍
MarkeZine,https://markezine.jp/article/detail/48114,2025-02-18,株式会社ディスカバリー,運用部 ダイレクトマーケティンググループ リーダー,久保田 悠人
MarkeZine,https://markezine.jp/article/detail/48114,2025-02-18,スマートニュース株式会社,広告代理店 第二事業部 第二営業課 エージェンシーセールス,浅香 俊一
MarkeZine,https://markezine.jp/article/detail/48114,2025-02-18,株式会社ディスカバリー,運用部 ダイレクトマーケティンググループ コンサルタント,野口 武準
MarkeZine,https://markezine.jp/article/detail/48114,2025-02-18,スマートニュース株式会社,広告戦略企画部 パフォーマンス領域企画,佐藤 長太郎
MarkeZine,https://markezine.jp/article/detail/51702,2025-02-18,富士通株式会社,執行役員 EVP CDXO（最高デジタル変革責任者） CIO（最高情報責任者）,福田譲
MarkeZine,https://markezine.jp/article/detail/51702,2025-02-18,ソフトバンク株式会社,専務執行役員,藤長国浩
MarkeZine,https://markezine.jp/article/detail/75082,2025-02-17,株式会社コメ兵,オンライン事業部長 兼 カスタマーサクセス部長,甲斐真司
Biz/Zine,https://bizzine.jp/article/detail/11017,2025-02-17,株式会社kubell,執行役員 兼 インキュベーションディビジョン,長 桐谷豪
MarkeZine,https://markezine.jp/article/detail/47885,2025-02-14,NECパーソナルコンピュータ株式会社,商品企画本部 本部長,森部浩至
EnterpriseZine,https://enterprisezine.jp/article/detail/21333,2025-02-14,ガートナージャパン株式会社,リサーチ＆アドバイザリ部門 シニア ディレクター アナリスト,一志達也
EnterpriseZine,https://enterprisezine.jp/article/detail/21420,2025-02-13,TDCソフト株式会社,デジタルテクノロジー本部 デザイン&テクノロジーコンサルティング統括部 CX&UXデザイン推進部 担当課長代理,酒井美彩都
MarkeZine,https://markezine.jp/article/detail/47965,2025-02-12,株式会社LayerX ,CCO,石黒 卓弥
MarkeZine,https://markezine.jp/article/detail/48019,2025-02-12,リンクトイン・ジャパン株式会社,執行役員 広告事業統括責任者,堀 母日花
